"project_id","category","index","quantity","descriptions","urls"
"ESTABLISH/PREMISE","industrial_collaborations",0,1,"AiiDA calculation live monitoring developed in collaboration with AiiDA developer Sebastiaan P. Huber at Microsoft Quantum",NA
"ESTABLISH/PREMISE","models_standards",0,16,"Strategy white paper on ontologizing metadata for atomistic simulations and battery experiments","https://github.com/ord-premise/metadata-batteries"
"ESTABLISH/PREMISE","models_standards",1,16,"Comprehensive metadata schema for STM/STS domain with nearly 600 standardized fields spanning complete research workflow","https://github.com/ord-premise/interoperability-guidelines/blob/main/journey-to-ontologize-metadata.md"
"ESTABLISH/PREMISE","models_standards",2,16,"Metadata schema for coin cell battery supporting digital twins in battery research (100 fields), ontologized using EU BattINFO ontology","https://github.com/ord-premise/metadata-spectroscopy"
"ESTABLISH/PREMISE","models_standards",3,16,"Specifications and draft protocols for platform-agnostic ORD interoperability developed at MADICES 2024 workshop","https://github.com/nexusformat/NeXusOntology"
"ESTABLISH/PREMISE","models_standards",4,16,"Guidelines for ontologizing metadata (D1.1)","https://github.com/BIG-MAP/BattINFO"
"ESTABLISH/PREMISE","models_standards",5,16,"Metadata schema for spectroscopy (D2.1)","https://github.com/ord-premise/digital-twins-interface-design"
"ESTABLISH/PREMISE","models_standards",6,16,"Metadata schema for coin cell batteries (D3.1)","https://github.com/MADICES/interop-specs"
"ESTABLISH/PREMISE","models_standards",7,16,"UI design recommendations for digital twins (D3.2)","https://github.com/MADICES/interop-demo"
"ESTABLISH/PREMISE","models_standards",8,16,"Specification draft for new ORD transfer protocol","https://github.com/ord-premise/interoperability-guidelines"
"ESTABLISH/PREMISE","models_standards",9,16,"Platform-agnostic ORD interoperability discussion records","https://github.com/MADICES/MADICES-2024/discussions/10"
"ESTABLISH/PREMISE","models_standards",10,16,"Semantic annotation of metadata discussion records","https://github.com/MADICES/MADICES-2024/discussions/9"
"ESTABLISH/PREMISE","models_standards",11,16,"Improved PoC of openBIS-AiiDAlab interoperability","https://www.youtube.com/watch?v=jss_eE_3YfI"
"ESTABLISH/PREMISE","models_standards",12,16,"AiiDA common workflows and benchmark paper","https://www.nature.com/articles/s42254-023-00655-3"
"ESTABLISH/PREMISE","models_standards",13,16,"Metadata schema for electrolysers developed in NCCR Catalysis project","https://github.com/nfdi4cat/voc4cat"
"ESTABLISH/PREMISE","models_standards",14,16,"Standardizing testing and reporting protocols for CO₂ electrolysis among Swiss research groups",NA
"ESTABLISH/PREMISE","models_standards",15,16,"Adoption of extended Voc4Cat vocabulary (NeXus compliant ontology) for ontology development",NA
"ESTABLISH/PREMISE","models_standards",16,16,"Metadata standards for interoperability between ELNs/LIMSs and WFMSs in materials science",NA
"ESTABLISH/PREMISE","models_standards",17,16,"Guidelines and best-practices for ontologizing metadata in open science",NA
"ESTABLISH/PREMISE","models_standards",18,16,"Newly defined metadata schema for microscopy and spectroscopy",NA
"ESTABLISH/PREMISE","new_collaborations",0,10,"Collaboration with Horizon Europe project BIG-MAP","https://www.big-map.eu/"
"ESTABLISH/PREMISE","new_collaborations",1,10,"Collaboration with Horizon Europe project IntelLiGent","https://cordis.europa.eu/project/id/101069765"
"ESTABLISH/PREMISE","new_collaborations",2,10,"Collaboration with ETH Board project SynFuels","https://www.empa.ch/web/s604/synfuels"
"ESTABLISH/PREMISE","new_collaborations",3,10,"Collaboration with NCCR Catalysis project SpinCat","https://www.nccr-catalysis.ch/"
"ESTABLISH/PREMISE","new_collaborations",4,10,"Collaboration with SFOE SWEET project Refuel.ch","http://refuel.ch/"
"ESTABLISH/PREMISE","new_collaborations",5,10,"Formation of ongoing MADICES workshop working groups for developing ORD interoperability","https://github.com/theelnconsortium"
"ESTABLISH/PREMISE","new_collaborations",6,10,"NFDI Cat consortium","https://www.optimade.org/"
"ESTABLISH/PREMISE","new_collaborations",7,10,"NFDI FAIRmat consortium",NA
"ESTABLISH/PREMISE","new_collaborations",8,10,"Helge Stein and BIG-MAP FINALES team - autonomous platforms (batteries and beyond)",NA
"ESTABLISH/PREMISE","new_collaborations",9,10,"Eibar Flores and Jesper Friis (SINTEF) - ontologies/dlite",NA
"ESTABLISH/PREMISE","new_collaborations",10,10,"Simon Stier (Fraunhofer) - ontologies",NA
"ESTABLISH/PREMISE","new_collaborations",11,10,"Sandor Brockhauser (FAIRMAT) - NeXus ontology",NA
"ESTABLISH/PREMISE","new_collaborations",12,10,"Steffen Brickmann (ELN Consortium) - ELN file format",NA
"ESTABLISH/PREMISE","new_collaborations",13,10,"Simon Bekemeier (BAM) - ORD transfer protocol",NA
"ESTABLISH/PREMISE","new_collaborations",14,10,"Martin Held (herbie) - ORD transfer protocol",NA
"ESTABLISH/PREMISE","new_collaborations",15,10,"Martin Starman (chemotion) - ORD transfer protocol",NA
"ESTABLISH/PREMISE","new_collaborations",16,10,"Strategic discussions and information exchange with OpenEM (ETH ORD Establish project)",NA
"ESTABLISH/PREMISE","new_collaborations",17,10,"Discussion and planned demonstrator collaboration with SINTEF representatives",NA
"ESTABLISH/PREMISE","new_collaborations",18,10,"Strengthened relations with the US MaRDA alliance through meetings and presentations",NA
"ESTABLISH/PREMISE","new_collaborations",19,10,"Workshop-connected collaboration among ELN Consortium, FAIRmat, and NFDI4CAT communities",NA
"ESTABLISH/PREMISE","new_collaborations",20,10,"Participation in OPTIMADE consortium meetings",NA
"ESTABLISH/PREMISE","outreach_activities",0,3,"Dedicated website organizing outreach, deliverables, tools, and tutorials","https://ord-premise.org/"
"ESTABLISH/PREMISE","outreach_activities",1,3,"Online videos and tutorials promoting standards and protocols","https://ord-premise.org/outreach/"
"ESTABLISH/PREMISE","outreach_activities",2,3,"Workshop-based dissemination and public sharing of tools, examples, specifications, and protocol drafts for ORD interoperability","https://github.com/orgs/MADICES/repositories"
"ESTABLISH/PREMISE","outreach_activities",3,3,"See PREMISE website outreach page for a full list of dissemination relating to the PREMISE project","https://github.com/MADICES/semantic-annotation"
"ESTABLISH/PREMISE","outreach_activities",4,3,"Know-how exchanges between the Postdocs of PREMISE and OpenEM, participation in the Swiss+EM workshop organized by OpenEM and in MADICES organized by PREMISE","https://github.com/MADICES/interop-specs"
"ESTABLISH/PREMISE","outreach_activities",5,3,NA,"https://github.com/MADICES/interop-demo"
"ESTABLISH/PREMISE","presentations",0,7,"Innovating the batteries of the future - Corsin Battaglia, EPFL IMX 2024 seminar","https://memento.epfl.ch/event/imx-seminar-series-innovating-the-batteries-of-the/"
"ESTABLISH/PREMISE","presentations",1,7,"Towards an autonomous robotic battery innovation platform - Corsin Battaglia, Edan Bainglass, BIG-MAP EUnified Battery Data Space 2024 workshop","https://battery2030.eu/news/activities/big-map-workshop-towards-a-unified-future/"
"ESTABLISH/PREMISE","presentations",2,7,"Driving Robotic Battery Experiment Workflows with AiiDA - Edan Bainglass, Swiss Battery Days 2023 seminar","https://indico.psi.ch/event/14214/"
"ESTABLISH/PREMISE","presentations",3,7,"The Aurora project - towards an autonomous robotic battery innovation platform - Enea Svaluto-Ferro, Swiss Battery Days 2023 seminar","https://nffa.eu/news/events/two-joint-nffa-europe-workshops-on-microscopy-open-data-and-analytical-large-scale-facilities/"
"ESTABLISH/PREMISE","presentations",4,7,"More than open data: towards a FAIR data and simulation infrastructure with AiiDA and Materials Cloud - Giovanni Pizzi, FAIR and Open Data in NFFA-Europe Pilot and Beyond workshop","https://pasc23.pasc-conference.org/"
"ESTABLISH/PREMISE","presentations",5,7,"Toward robust materials simulations with common workflow interfaces in AiiDA - Giovanni Pizzi, PASC23 conference","https://nccrs.github.io/basel/"
"ESTABLISH/PREMISE","presentations",6,7,"Open-research data repositories and reproducible workflows - Giovanni Pizzi, NCCR Network Ventures - Open Research Data events workshop",NA
"ESTABLISH/PREMISE","publications",0,7,"F. Bernasconi et al., ACS Catal. 2024","https://pubs.acs.org/doi/full/10.1021/acscatal.4c01884"
"ESTABLISH/PREMISE","publications",1,7,"P. Kraus et al., J. Mater. Chem. A, 2024","https://pubs.rsc.org/en/Content/ArticleLanding/2024/TA/D3TA06889G"
"ESTABLISH/PREMISE","publications",2,7,"E. Bosoni et al., Nature Reviews Physics 6, 45-58 (2024)","https://arxiv.org/abs/2402.00572"
"ESTABLISH/PREMISE","publications",3,7,"M. L. Evans et al., arXiv preprint arXiv:2402.00572 (2024)","https://www.nature.com/articles/s42254-023-00655-3"
"ESTABLISH/PREMISE","publications",4,7,"A. Marrazzo et al., arXiv preprint arXiv:2312.10769 (2023)","https://arxiv.org/abs/2312.10769"
"ESTABLISH/PREMISE","publications",5,7,"PREMISE standards and protocols paper (in progress)","https://ord-premise.org/outreach/"
"ESTABLISH/PREMISE","publications",6,7,"MADICES workshop paper (in progress)",NA
"ESTABLISH/PREMISE","repositories_catalogues",0,2,"PREMISE repos","https://github.com/ord-premise"
"ESTABLISH/PREMISE","repositories_catalogues",1,2,"MADICES repos (with discussions)","https://github.com/MADICES/MADICES-2024"
"ESTABLISH/PREMISE","software_tools",0,16,"openBIS Imaging technology plugin system to process raw scientific data (including visual modeling of 1D and 2D datasets in the ELN)","https://openbis.readthedocs.io/en/latest/software-developer-documentation/server-side-extensions/dss-imaging.html"
"ESTABLISH/PREMISE","software_tools",1,16,"User interface for openBIS to dynamically visualize and explore 1D and 2D datasets from STM images","https://github.com/MADICES/semantic-annotation"
"ESTABLISH/PREMISE","software_tools",2,16,"Customized Docker image for openBIS that supports interoperability with the AiiDAlab platform","https://aiida-common-workflows.readthedocs.io/"
"ESTABLISH/PREMISE","software_tools",3,16,"Development of common workflow interfaces in AiiDA enabling simulations with 10+ DFT codes","https://aiida.readthedocs.io/projects/aiida-core/en/stable/howto/run_codes.html#how-to-monitor-and-prematurely-stop-a-calculation"
"ESTABLISH/PREMISE","software_tools",4,16,"AiiDA calculation live monitoring feature","https://github.com/EmpaEconversion/aiida-aurora"
"ESTABLISH/PREMISE","software_tools",5,16,"AiiDA-Aurora plugin","https://github.com/EmpaEconversion/aiidalab-aurora"
"ESTABLISH/PREMISE","software_tools",6,16,"AiiDAlab-aurora GUI app (also see figures in appendix)","https://github.com/ord-premise/digital-twins-interface-design"
"ESTABLISH/PREMISE","software_tools",7,16,"Enhanced openBIS data model","https://github.com/ord-premise/metadata-batteries/blob/main/excel_to_JSON-LD_converter.py"
"ESTABLISH/PREMISE","software_tools",8,16,"Python converter of metadata schemas into ontologized JSON-LD format","https://github.com/ord-premise/metadata-spectroscopy"
"ESTABLISH/PREMISE","software_tools",9,16,"BattINFOconverter web app for coin cell battery metadata schema","https://github.com/BIG-MAP/BattINFO"
"ESTABLISH/PREMISE","software_tools",10,16,"AiiDA workflow management system and its integration with Aurora platform","https://aiidalab-aurora.readthedocs.io/en/latest/tutorial/experiment_builder.html#live-monitoring"
"ESTABLISH/PREMISE","software_tools",11,16,"Quantum ESPRESSO input parser tested under the MaRDA extractor ecosystem","https://www.optimade.org/"
"ESTABLISH/PREMISE","software_tools",12,16,"OPTIMADE API for materials discovery, design, and data exchange",NA
"ESTABLISH/PREMISE","software_tools",13,16,"Data transfer protocol using JSON-LD and RO-Crate, semantically annotated with ontological references for platform-agnostic interoperability",NA
"ESTABLISH/PREMISE","software_tools",14,16,"tools for selecting, importing, filtering, and grouping battery samples with sample property management interface",NA
"ESTABLISH/PREMISE","software_tools",15,16,"software for custom protocol creation, experimental workflow submission, and live-monitoring parameters for battery testing",NA
"ESTABLISH/PREMISE","software_tools",16,16,"AiiDAlab-Aurora digital twin UI design: results inspection (single sample and collective plots)",NA
"ESTABLISH/PREMISE","software_tools",17,16,"AURORA Version 0.12.1 Inventory Experiment Results user interface",NA
"ESTABLISH/PREMISE","training_events",0,6,"A guide to ontologizing metadata (video discussing benefits and challenges of ontologizing metadata in open science)","https://www.youtube.com/channel/UCvzdffJbaJFiPMxjxx1iHFA"
"ESTABLISH/PREMISE","training_events",1,6,"openBIS-AiiDAlab interoperability (video demonstrating open data interoperability between openBIS ELN and AiiDAlab)","https://ord-premise.org/tutorials"
"ESTABLISH/PREMISE","training_events",2,6,"Platform-agnostic ORD interoperability (video presenting new data transfer protocol using JSON-LD and RO-Crate)","https://github.com/ord-premise/interoperability-guidelines"
"ESTABLISH/PREMISE","training_events",3,6,"openBIS imaging technology plugin (video demonstrating the generic plugin system)",NA
"ESTABLISH/PREMISE","training_events",4,6,"AiiDAlab-Aurora: Model UI for digital twins (video demonstration for managing battery cycling experiments)",NA
"ESTABLISH/PREMISE","training_events",5,6,"White paper explaining process of ontologizing metadata",NA
"ESTABLISH/PREMISE","websites_platforms",0,4,"A dedicated website to organize and highlight the efforts and activities of PREMISE in a coherent and concise manner, including its outreach, deliverables, tools leveraged, and tutorials","https://ord-premise.org/"
"ESTABLISH/PREMISE","websites_platforms",1,4,"MADICES website","https://ord-premise.org/team/"
"ESTABLISH/PREMISE","websites_platforms",2,4,"Web-based BattINFOconverter (to be launched in June 2024)","https://ord-premise.org/tutorials/"
"ESTABLISH/PREMISE","websites_platforms",3,4,"AiiDA-Aurora integrated platform for live monitoring of calculations/experiments","http://ord-premise.org/"
"ESTABLISH/PREMISE","websites_platforms",4,4,NA,"https://madices.github.io/"
"ESTABLISH/PREMISE","websites_platforms",5,4,NA,"https://github.com/ord-premise/interoperability-guidelines"
"ESTABLISH/PREMISE","workshops",0,3,"MADICES workshop (April 22-25, 2024, Berlin) sponsored, funded, and co-organized by PREMISE, included ontology experts and RDM platform representatives, established working groups for ORD interoperability","https://madices.github.io/docs/2024"
"ESTABLISH/PREMISE","workshops",1,3,"MADICES workshop (37 participants, 8 from PREMISE)","https://madices.github.io/docs/2024/organizers"
"ESTABLISH/PREMISE","workshops",2,3,"SwissPlus EM Standards Workshop organized by OpenEM at PSI","https://github.com/orgs/MADICES/repositories"
"ESTABLISH/PREMISE","workshops",3,3,"MADICES workshop organized by PREMISE in Berlin, focused on ORD interoperability and ontology use","https://madices.github.io/"
"ESTABLISH/PREMISE","workshops",4,3,"Battery2030+ Standards and Best Practises Workshop on June 26 2024 in Oslo, presenting PREMISE outputs","http://batteryworkshop.eu/"
"ESTABLISH/PREMISE","datasets_databases",0,12,"A 1D image of some data",NA
"ESTABLISH/PREMISE","datasets_databases",1,12,"A 2D image of some data",NA
"ESTABLISH/PREMISE","datasets_databases",2,12,"The first experiment",NA
"ESTABLISH/PREMISE","datasets_databases",3,12,"The second experiment",NA
"ESTABLISH/PREMISE","datasets_databases",4,12,"A protein sequence",NA
"ESTABLISH/PREMISE","datasets_databases",5,12,"CH4 molecule",NA
"ESTABLISH/PREMISE","datasets_databases",6,12,"H2O molecule",NA
"ESTABLISH/PREMISE","datasets_databases",7,12,"A simulation of something",NA
"ESTABLISH/PREMISE","datasets_databases",8,12,"A workflow of simulations",NA
"ESTABLISH/PREMISE","datasets_databases",9,12,"Tropomyosin",NA
"ESTABLISH/PREMISE","datasets_databases",10,12,"A crystal",NA
"ESTABLISH/PREMISE","datasets_databases",11,12,"IMAGING_DATA: 20240524154436265-1126, IMAGING_DATA: 20240524204505495-1128, IMAGING_DATA: 20240524213610077-1130 (imaging datasets in openBIS)",NA
"ESTABLISH/PREMISE","estimated_users",0,10000,"Potential audience of 10,000+ users from several ELNs and WFMSs",NA
"ESTABLISH/PREMISE","models_standards",0,7,"Two metadata schemas for materials science fields connected to existing ontology efforts (EMMO, BattInfo, neXus, etc.)","https://big-map.github.io/BattINFO"
"ESTABLISH/PREMISE","models_standards",1,7,"Excel files + automatic python converters to semantically annotated JSON-LDs","https://github.com/ord-premise/metadata-spectroscopy"
"ESTABLISH/PREMISE","models_standards",2,7,"PREMISE deliverable D1.1: White paper (living doc) on strategies to ontologise metadata","https://www.ebi.ac.uk/ols4"
"ESTABLISH/PREMISE","models_standards",3,7,"Guidelines for ontologising metadata fields (process documented and tutorial/demo)","https://github.com/nexusformat/NeXusOntology"
"ESTABLISH/PREMISE","models_standards",4,7,"Semantic annotations/ontologies and leveraging standard efforts: JSON-LD and RO-Crate for interoperability","https://github.com/ord-premise/metadata-batteries"
"ESTABLISH/PREMISE","models_standards",5,7,"UI design guidelines and best practices for digital twins interfaces (PREMISE deliverable D3.2)","https://github.com/ord-premise/interoperability-guidelines"
"ESTABLISH/PREMISE","models_standards",6,7,"Metadata schema and documentation/white paper for interoperable experimental simulation materials science (D1.1 deliverable).","https://www.researchobject.org/ro-crate/"
"ESTABLISH/PREMISE","models_standards",7,7,NA,"https://github.com/ord-premise/digital-twins-interface-design"
"ESTABLISH/PREMISE","new_collaborations",0,7,"Strategic collaboration with OpenEM (Establish project), joint events and standardisation.",NA
"ESTABLISH/PREMISE","new_collaborations",1,7,"Collaboration with S. Henne's ORD Explore project.",NA
"ESTABLISH/PREMISE","new_collaborations",2,7,"Involvement in NCCR Catalysis.",NA
"ESTABLISH/PREMISE","new_collaborations",3,7,"Involvement in Refuel.ch initiative.",NA
"ESTABLISH/PREMISE","new_collaborations",4,7,"Direct involvement in NCCR MARVEL.",NA
"ESTABLISH/PREMISE","new_collaborations",5,7,"SwissTwins project involvement.",NA
"ESTABLISH/PREMISE","new_collaborations",6,7,"Direct involvement in EU BIG-MAP and Battery2030+ projects.",NA
"ESTABLISH/PREMISE","other_outputs",0,1,"Demo video for AiiDAlab-openBIS interoperability","https://ord-premise.org/tutorials/"
"ESTABLISH/PREMISE","outreach_activities",0,1,"Active outreach; project communication and dissemination activities.","https://ord-premise.org/team/"
"ESTABLISH/PREMISE","presentations",0,7,"Innovating the batteries of the future. Overview of research activities at Empa's laboratory Materials for Energy Conversion including Aurora/AiiDA/OpenBIS (multiple talks: EPFL IMX Seminar, Upcell Alliance Webinar, ETH D-ITET Faculty Lunch, SATW/SWISSMEM Tag der Technik, Wirtschaftscluster Energie Lunch, Swiss Chemical Society 1st Swiss Symposium on Materials Chemistry, BASF seminar).",NA
"ESTABLISH/PREMISE","presentations",1,7,"Towards an autonomous robotic battery innovation platform. An overview and demonstration of the Aurora project. (BIG-MAP EUnified Battery Data Space workshop, Feb 2024).",NA
"ESTABLISH/PREMISE","presentations",2,7,"Driving Robotic Battery Experiment Workflows with AiiDA. A poster highlighting the integration of the AiiDA WFMS with the Aurora battery assembly and cycling platform at Empa. (Swiss Battery Days 2023)",NA
"ESTABLISH/PREMISE","presentations",3,7,"The Aurora project - towards an autonomous robotic battery innovation platform. A poster describing the Aurora battery assembly and cycling platform at Empa and results from cycling experiment performed within the integrated AiiDA-Aurora system. (Swiss Battery Days 2023)",NA
"ESTABLISH/PREMISE","presentations",4,7,"More than open data: towards a FAIR data and simulation infrastructure with AiiDA and Materials Cloud. A presentation discussing how FAIR open research data can be obtained thanks to the PREMISE software tools, with specific focus on simulations but discussing also interoperability with experiments. (Workshop, FAIR and Open Data in NFFA-Europe Pilot and Beyond, Sep 2023)",NA
"ESTABLISH/PREMISE","presentations",5,7,"Toward robust materials simulations with common workflow interfaces in AiiDA. A presentation of the work on designing a common API to perform simulations on materials, with over ten different codes. (Conference, PASC23, June 2023)",NA
"ESTABLISH/PREMISE","presentations",6,7,"Open-research data repositories and reproducible workflows. A presentation and discussion of the requirements of ORD repositories, and how a tight integration with reproducible workflows can foster the creation and sharing of FAIR open research data. (Workshop, NCCR Network Ventures - Open Research Data events, June 2023)",NA
"ESTABLISH/PREMISE","publications",0,5,"Operando observation of (Bi)carbonate precipitation during electrochemical CO₂ reduction in strongly acidic electrolytes. This paper provides experimental evidence that high local pH near the catalyst can lead to these issues, suggesting that sufficiently large current densities are needed to maintain high selectivity in acidic environments.","https://doi.org/10.1039/d3ta06889g"
"ESTABLISH/PREMISE","publications",1,5,"A bridge between trust and control: Computational workflows meet automated battery cycling. This paper discusses the first-ever integration of a workflow manager system (AiiDA) with an autonomous battery assembly/cycling platform (Aurora).",NA
"ESTABLISH/PREMISE","publications",2,5,"How to verify the precision of density-functional-theory implementations via reproducible and universal workflows. This paper provides an expert recommendation on how to verify the numerical correctness, or precision, of simulations performed at the DFT level. This paper both constitutes an important milestone for error estimation of simulations, and demonstrates the use of 11 different simulation codes interoperably, with the same input and outputs across them.",NA
"ESTABLISH/PREMISE","publications",3,5,"Developments and applications of the OPTIMADE API for materials discovery, design, and data exchange. This paper discusses the recent advances of the OPTIMADE API, a REST API to provide access to crystal structure data from tens of different database online, both from simulations and from experiments, enabling interoperability of experimental and simulation data in the domain of material science.",NA
"ESTABLISH/PREMISE","publications",4,5,"The Wannier-Functions Software Ecosystem for Materials Simulations. This review discusses the interoperability of softwares used to simulate materials properties leveraging Wannier functions, and formalizes the existence of an ecosystem of interoperable codes.",NA
"ESTABLISH/PREMISE","software_tools",0,4,"openBIS imaging technology plugin system for ELN/materials science, enables raw data processing and metadata handling","https://github.com/dgbowl/tomato"
"ESTABLISH/PREMISE","software_tools",1,4,"AiiDA workflow manager system for experiment/data automation",NA
"ESTABLISH/PREMISE","software_tools",2,4,"Aurora battery assembly/cycling platform for autonomous experiments",NA
"ESTABLISH/PREMISE","software_tools",3,4,"AiiDAlab-Aurora UI tool for experiment submission, management, and analysis",NA
"ESTABLISH/PREMISE","training_events",0,5,"A guide to ontologizing metadata - video discussing benefits/challenges and guidelines/best practices.","https://ord-premise.org/tutorials/"
"ESTABLISH/PREMISE","training_events",1,5,"openBIS-AiiDAlab interoperability - video demonstrating the current state of data interoperability between openBIS ELN and AiiDAlab.",NA
"ESTABLISH/PREMISE","training_events",2,5,"Platform-agnostic ORD interoperability - video presenting concept/demo of new data transfer protocol using JSON-LD and RO-Crate.",NA
"ESTABLISH/PREMISE","training_events",3,5,"openBIS imaging technology plugin - video demonstrating new plugin for modeling 1D/2D datasets visually in ELN.",NA
"ESTABLISH/PREMISE","training_events",4,5,"AiiDAlab-Aurora: Model UI for digital twins - video demonstrating UI for managing, preparing, submitting, and analyzing battery cycling experiments as part of automated platform.",NA
"ESTABLISH/PREMISE","websites_platforms",0,6,"AiiDA (WFMS), AiiDAlab (WFMS GUI + web access), openBIS (ELN + LIMS)","http://www.aiida.net/"
"ESTABLISH/PREMISE","websites_platforms",1,6,"ord-premise.org/tutorials: Video tutorial/demo and process followed to ontologise metadata fields","http://www.aiidalab.net/"
"ESTABLISH/PREMISE","websites_platforms",2,6,"github.com/ord-premise/interoperability-guidelines: PREMISE deliverable D1.1, White paper (living doc) on strategies to ontologise metadata","https://openbis.ch/"
"ESTABLISH/PREMISE","websites_platforms",3,6,"Proof of concept of platform-agnostic interoperability (towards D1.3); Enabled by semantic annotations/ontologies; Leveraging standard efforts: JSON-LD and RO-Crate; AiiDA and openBIS used as examples; Note: it's a platform-agnostic solution","https://ord-premise.org/tutorials/"
"ESTABLISH/PREMISE","websites_platforms",4,6,"AiiDAlab-Aurora GUI (video tutorials)","https://github.com/ord-premise/interoperability-guidelines"
"ESTABLISH/PREMISE","websites_platforms",5,6,"Project website hosts all deliverables online, video tutorials and demos, and active outreach.","https://ord-premise.org/"
"ESTABLISH/PREMISE","workshops",0,5,"MADICES 1 workshop (2022), co-organised by us","https://github.com/MADICES/MADICES-2024"
"ESTABLISH/PREMISE","workshops",1,5,"MADICES 2 workshop (Berlin, April 2024), plus 3 online pre-meetings",NA
"ESTABLISH/PREMISE","workshops",2,5,"BIG-MAP EUnified Battery Data Space workshop, Grindelwald, Switzerland (February 2024)",NA
"ESTABLISH/PREMISE","workshops",3,5,"Workshop: FAIR and Open Data in NFFA-Europe Pilot and Beyond, Maier-Leibnitz Zentrum, Germany (Sep 2023)",NA
"ESTABLISH/PREMISE","workshops",4,5,"Workshop: NCCR Network Ventures - Open Research Data events, Basel, Switzerland (June 2023)",NA
"EXPLORE/ADDLIDAR","models_standards",0,1,"EPFL open data format","https://gitlab.epfl.ch/topo/pointcloudiodoc#the-metacloud-format"
"EXPLORE/ADDLIDAR","presentations",0,2,"ORD meeting, Bern, June 25",NA
"EXPLORE/ADDLIDAR","presentations",1,2,"EPFL-ENAC research days, Sep. 25",NA
"EXPLORE/ADDLIDAR","repositories_catalogues",0,1,"open EPFL data","https://addlidar-potree-dev.epfl.ch/mission/0003_EPFL?filename=/LiDAR/0003_EPFL/, https://github.com/EPFL-ENAC/AddLidar-API"
"EXPLORE/ADDLIDAR","software_tools",0,2,"new file i/o functions for point cloud in libstevi","https://github.com/french-paragon/LibStevi"
"EXPLORE/ADDLIDAR","software_tools",1,2,"lidar data management tool","https://github.com/french-paragon/eso-LidarDataManager"
"EXPLORE/ADDLIDAR","websites_platforms",0,2,"mission entry point with geographical extent","https://addlidar-mmgis-dev.epfl.ch/"
"EXPLORE/ADDLIDAR","websites_platforms",1,2,"lidar point-cloud VIEWER and data portal","https://addlidar-potree-dev.epfl.ch/mission/0002_Val_dArpette, https://github.com/EPFL-ENAC/AddLidar-Potree"
"EXPLORE/ASTROORDAS","models_standards",0,2,"Workflow for modelling of gamma-ray source properties using CRbeam, integrated into ORDAS",NA
"EXPLORE/ASTROORDAS","models_standards",1,2,"General framework/formulation for mapping data analysis services as Python notebooks with input/output cell annotation and original ontology",NA
"EXPLORE/ASTROORDAS","software_tools",0,4,"CTA simulation service on MMODA","https://mmoda.io"
"EXPLORE/ASTROORDAS","software_tools",1,4,"CTA simulation service on Galaxy","https://usegalaxy.eu"
"EXPLORE/ASTROORDAS","software_tools",2,4,"CRbeam simulation on Galaxy",NA
"EXPLORE/ASTROORDAS","software_tools",3,4,"MWA data analysis service on MMODA",NA
"EXPLORE/ASTROORDAS","websites_platforms",0,2,"HESS data analysis service on MMODA","https://mmoda.io"
"EXPLORE/ASTROORDAS","websites_platforms",1,2,"HESS data analysis service on Galaxy platform","https://usegalaxy.eu"
"EXPLORE/ASTROORDAS","workshops",0,1,"AstroORDAS workshop Feb. 5-6 2025","https://indico.global/event/9331"
"EXPLORE/COORDINEO","datasets_databases",0,11,"In the “DAS-month” repository mentioned above, ETH contributed 4 distinct datasets to the project. Aside from that publication, the additional 7 publications mentioned below each include links to publicly accessible datasets and codes. They are available through different platforms (e.g., github, zenodo, ETH Library, our group website, etc.) as we experimented with different sharing methods and workflows. Our group software and models are available at https://cos.ethz.ch/software.html and https://cos.ethz.ch/models.html . These include some DAS related projects, but also other topics.","https://cos.ethz.ch/software.html"
"EXPLORE/COORDINEO","datasets_databases",1,11,"collaborative datasets from the DAS Month project connected us with 24 other universities","https://cos.ethz.ch/models.html"
"EXPLORE/COORDINEO","datasets_databases",2,11,"The following videos were produced in the last year and relate to open datasets relating to this ORD project",NA
"EXPLORE/COORDINEO","estimated_users",0,1000,"community DAS users, and other fiber-optic sensing tools, is rapidly expanding. The number of active academic researchers worldwide is easily at least 1000 people, and standardization of the ORD and FAIR practices will benefit all.",NA
"EXPLORE/COORDINEO","industrial_collaborations",0,1,"group’s expertise with DAS projects has sparked a connection to TotalEnergies, which could bring a significant amount of projects and funding into the department.",NA
"EXPLORE/COORDINEO","models_standards",0,1,"Along with the software mentioned above, we outline practices for documentation and workflows for new projects. Along with the software on Github, Jupyter notebooks describe how data can be cleanly read, written and visualized.",NA
"EXPLORE/COORDINEO","models_standards",1,1,"presentations relate to works in progress, for which datasets will be openly shared and will use the software and metadata standards developed from this ORD project",NA
"EXPLORE/COORDINEO","models_standards",2,1,"standardization of the ORD and FAIR practices will benefit all",NA
"EXPLORE/COORDINEO","new_collaborations",0,50,"collaborative datasets from the DAS Month project connected us with 24 other universities, and started an ongoing discussion of data handling best practices among that group. We expect to be involved with subsequent discussions and future infrastructure planning.",NA
"EXPLORE/COORDINEO","new_collaborations",1,50,"collaborations with Istanbul Municipality and Bogazici Kandilli Observatory; collaborations with Colorado School of Mines, National Observatory of Athens, optics researchers at 3 different Greek Universities; data shared with Iceland Meteorological Office",NA
"EXPLORE/COORDINEO","outreach_activities",0,5,"producing YouTube videos for public outreach","https://www.youtube.com/@seismologyandwavephysics"
